,id,created_at,author_id,text,name,username,location
594,466341559,2022-02-25T16:07:29.000Z,466341559,@VodafoneUK ♥️,Vodafone Group,VodafoneGroup,"London, UK"
595,7.51048E+17,2022-02-25T16:01:40.000Z,7.51048E+17,"@VodafoneUK No thank you! I’ve just cancelled the contract that I was mis-sold! Home Broadband ISN’T in fact available from Vodafone in this area!! As advertised! As sold by your salesperson. I am livid, I’ve lost income because I need wi-fi! Disgusting service.",Samantha Hallam 💙,Design_andMedia,"St. Leonards-on-Sea, England"
596,46855879,2022-02-25T15:56:08.000Z,46855879,@PeteLau Can you support wifi calling here in the UK on the @OnePlus_UK 9 Pro with @VodafoneUK. Seems that you have it working with @O2 and @EE yet not with VF?,Paul Deans,pauldeans,"Glasgow, Scotland, UK."
597,150823066,2022-02-25T15:10:26.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/nbLGqMiZjo,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
598,150823066,2022-02-25T15:10:17.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/7Ar6tiRwQB,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
599,150823066,2022-02-25T15:10:08.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/1sCJtgaxX5,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
600,150823066,2022-02-25T15:09:54.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/cYsr31lszc,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
601,150823066,2022-02-25T15:09:45.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/pJO2LQVsqo,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
602,150823066,2022-02-25T15:09:15.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/4WxVEo1J6j,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
603,150823066,2022-02-25T15:09:01.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/nYaPgoEMv9,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
604,150823066,2022-02-25T15:08:51.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/JGBiKm0Kbj,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
605,150823066,2022-02-25T15:08:50.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/H0dkyDvlFs,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
606,150823066,2022-02-25T15:07:56.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/bsbBtK2kYy,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
607,150823066,2022-02-25T15:07:38.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/qejfoJmTYX,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
608,150823066,2022-02-25T15:07:28.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/CCGcDPtde2,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
609,150823066,2022-02-25T15:07:16.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/LBNgicCcB3,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
610,150823066,2022-02-25T15:07:00.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/sWfbLUQ1NF,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
611,150823066,2022-02-25T15:06:48.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/iF2mMVY5Lt,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
612,150823066,2022-02-25T15:06:41.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/kiNdBvSy2J,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
613,150823066,2022-02-25T15:06:29.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/FQAO8gGJzo,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
614,150823066,2022-02-25T15:06:22.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/c7yIPSMWXM,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
615,150823066,2022-02-25T15:06:16.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/rNPLLox6oe,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
616,150823066,2022-02-25T15:05:49.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/IUU57JjNfr,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
617,150823066,2022-02-25T15:05:42.000Z,150823066,Poland🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/yzSJMDEG9O,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
618,150823066,2022-02-25T15:05:25.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/hPGg8NiXxa,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
619,150823066,2022-02-25T15:05:14.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/LGNKSVdLA7,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
620,150823066,2022-02-25T15:05:02.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/HSvTyHLdNn,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
621,150823066,2022-02-25T15:04:50.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/ixT2p8l7CA,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
622,150823066,2022-02-25T15:04:38.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/dvZGXJuJAx,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
623,150823066,2022-02-25T15:04:27.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/AQJoopEHsu,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
624,150823066,2022-02-25T15:00:46.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/9iM4nqlezy,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
625,150823066,2022-02-25T14:59:57.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/uHiqM20cV8,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
626,150823066,2022-02-25T14:59:46.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/C83hV46f3q,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
627,150823066,2022-02-25T14:59:37.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/Qodw2YaQo2,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
628,150823066,2022-02-25T14:59:31.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official ✅ @tawroginski @mtawroginska @victortawroginski @ewatawroginska 👌 @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus 🙂 https://t.co/QIARYURXVC,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
629,503728700,2022-02-25T14:37:44.000Z,503728700,"@VodafoneUK how is it that the car phone warehouse can offer a better deal, on Vodafone, than I have just been given, as a loyal customer, directly from Vodafone on my upgrade? Its an absolute joke!",Lindsey Moreland,Linz_M_83,London 
630,569017255,2022-02-25T14:23:17.000Z,569017255,@VodafoneUK #love daffodils and springtime with the promise of good times ahead. https://t.co/yFqACxcZWs,🐬🐚Lady S 🐚🐋,aprilhaddock,Isle of Man
631,2748578184,2022-02-25T14:12:00.000Z,2748578184,@AhmedShelbaya @VodafoneUK Really proud of us for making this decision. 💙💛,Stewlander 🕺,StewHicks,"London, England"
632,7.51048E+17,2022-02-25T14:09:52.000Z,7.51048E+17,"@VodafoneUK hi, JUST HUNG UP! Been waiting an hour just to talk to someone about a home broadband contract that I just paid for!! Appalling service. I’m a new customer! Are you kidding with this 55minute wait time? #vodafoneuk #Vodafone",Samantha Hallam 💙,Design_andMedia,"St. Leonards-on-Sea, England"
633,7.51048E+17,2022-02-25T14:00:00.000Z,7.51048E+17,@VodafoneUK hi could someone please answer the phone? I recently paid for a new home Vodafone Pro Broadband contract. Problems already. Not good. On hold now for 45 minutes!!! #vodafoneUK,Samantha Hallam 💙,Design_andMedia,"St. Leonards-on-Sea, England"
634,23646213,2022-02-25T13:51:09.000Z,23646213,Love that I work for a company that does this @VodafoneUK https://t.co/AQQwJ2KJv0,rupert thomas,rupe1965,
635,18689388,2022-02-25T12:59:23.000Z,18689388,"@mark62ellis @VodafoneUK @vodafone Hi Mark, improving mobile coverage is a priority for us. You can find out more about the work we’re doing in this area here: https://t.co/stVdRDTKQA",Ofcom,Ofcom,UK
636,194875937,2022-02-25T12:43:36.000Z,194875937,@AhmedShelbaya @vodafoneuknews @VodafoneUK Thank you,ANKARALI,LONDONXBOY,LONDON
637,301558546,2022-02-25T12:41:48.000Z,301558546,"Well done @VodafoneUK 
It’s important that people are able to freely communicate with friends and family in Ukraine during this crisis. 👏 https://t.co/t2yVtIyhC4",Shaun Jenks 📱⌚️💻🎧📸✈️,Shaunjenks,"Shrewsbury, United Kingdom🇬🇧"
638,1.09473E+18,2022-02-25T12:09:00.000Z,1.09473E+18,FREE gluten free chocolate today from @WHSmith for all @VodafoneUK customers! https://t.co/4ISHu6G8BW,plate-deals,PlateDeals,"London, England"
639,1.06839E+18,2022-02-25T11:44:14.000Z,1.06839E+18,@Kgb_don @SamsungHelpUK @VodafoneUK Mine overheated in the Aberdeen garden in December......had to be replaced. They are good though. Seems I have a spare one here....,Paul 🚁,abzpaul,"Aberdeenshire, Scotland "
640,22361121,2022-02-25T11:43:11.000Z,22361121,Well that's the day sorted then! #newphonefeeling #vodafone @VodafoneUK #Samsung #S22Ultra https://t.co/lPY1AUqVyh,Sheila Synnott,Lalaqfc,
641,23736205,2022-02-25T11:41:01.000Z,23736205,@VodafoneUK don’t you think you need more staff…. https://t.co/Wpsj1IE5ZC,steve bingham,steve_bing,Earlsdon Coventry
642,1.06839E+18,2022-02-25T11:38:33.000Z,1.06839E+18,Had my @SamsungHelpUK Classic 4 watch in for an overheating repair in Jan to @VodafoneUK and whilst it was away the shop owner in Aberdeen brought a new one to my house. Amazingly the one for repair was replaced and a new one sent. That can't be used-ever tried giving goods back? https://t.co/PewU1F70ZV,Paul 🚁,abzpaul,"Aberdeenshire, Scotland "
643,246430346,2022-02-25T11:18:10.000Z,246430346,@VodafoneUK #love my beautiful teddy https://t.co/8B08olFQAq,🌺🌻Tina Deacon🌻🌺,tdeacon23,kent England
644,1.25047E+18,2022-02-25T11:05:32.000Z,1.25047E+18,"So my troubles with @VodafoneUK &amp; their broadband dropping out two nights running, which was echoed by others here having the same issue, resulted in no compensation on our bill despite being told on the initial chat that we would be compensated. Absolute shit show of a company.",Rage Quit Dad,Rage_Quit_Dad,Buckinghamshire
645,399497190,2022-02-25T10:57:28.000Z,399497190,@VodafoneUK #LOVE I love these 2 💕💕💕💕 https://t.co/RSBIFPa3YC,@jam2022 😍,Mikute777,UK  
646,16031661,2022-02-25T10:30:27.000Z,16031661,Join @VodafoneUK broadband And we’ll each be rewarded with a £25 Amazon Gift Card #Voucher #code #vodafonebroadband https://t.co/3vJHnk8aAx,cadere in occidente,cadere_in,Terms and Conditions Apply
647,23353956,2022-02-25T09:56:14.000Z,23353956,"@VodafoneUK Hi, I’m a former customer chasing a refund, no success via DM as automated, can you help pls?",Nick Saunders,Goataldo,"Manchester, where else!"
648,361746157,2022-02-25T09:19:34.000Z,361746157,@SamsungUK @VodafoneUK @VodafoneUKhelp how do I get rid of the emergency call it came up last night. https://t.co/u5A6pVygRS,Simon (LFC) Britton 🔴 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Daddie_Sy,Leeds
649,7.05091E+17,2022-02-25T08:55:02.000Z,7.05091E+17,"@VodafoneUK it looks great! It nearly makes me leave my iPhone 13 Pro, but the i remember the eco-system...",Alex,UrReviewBuddy,United Kingdom
650,246430346,2022-02-25T08:28:16.000Z,246430346,@VodafoneUK This looks amazing I've not heard of these before,🌺🌻Tina Deacon🌻🌺,tdeacon23,kent England
651,246430346,2022-02-25T08:25:46.000Z,246430346,@VodafoneUK #love ♥ 💕❤ https://t.co/H9ajwhJaEU,🌺🌻Tina Deacon🌻🌺,tdeacon23,kent England
652,111604091,2022-02-25T06:10:25.000Z,111604091,@Yunakca @VodafoneUK @VodafoneDestek @VodafoneTR Aynen öyle yapacağım bi doymadılar kanımızı emmekten !,Survey Beg 😎,bysurveyor,Türkiye
653,630407116,2022-02-25T04:48:40.000Z,630407116,@RoHey42 @VodafoneUK Mine s22 is coming today thx very much vodafone 🥰,dan,dantheman19970,
654,90195007,2022-02-24T20:57:18.000Z,90195007,"@VodafoneUK Crikey, is there a problem with Vodafone somewhere tonight? My broadband isn't working, and I'm lucky to get anywhere with mobile data! Halp :(",Xander.,oHaiAlexander,"Great Sutton, Cheshire"
655,1.1798E+18,2022-02-24T17:53:17.000Z,1.1798E+18,@VodafoneUK worst 5G/4G/3G signal today! Wasting time and money seems to be a running theme with Vodafone!!,coffeesteve,coffeesteve3,Reading
656,154536090,2022-02-24T16:51:20.000Z,154536090,Hello @VodafoneUK how does using my data work in Florida please?,Luke Handley,lukehandley84,"Sheffield, England"
657,943565738,2022-02-24T16:26:29.000Z,943565738,@JenkOzOfficial @vodafoneuknews @VodafoneUK Fully deserved! We hope you enjoyed your session with @SteveBartlettSC,Vodafone V-Hub,VodafoneVHub,United Kingdom
658,9.41966E+17,2022-02-24T16:05:32.000Z,9.41966E+17,@VodafoneUK please when will the issue (Poor mobile signal) now 3G be fixed. ‘Mast issue again’ been nearly a week again. Wakefield WF34 area.,neil,neil11103402,United Kingdom
659,7.2496E+17,2022-02-24T15:56:27.000Z,7.2496E+17,"@VodafoneUK has Vodafone changed upgrades? A few months ago my account showed I could upgrade 3 months before the end of my contract, now it says I have to wait till the end of the contract in July?",Nagore 🇪🇺,euskalduna75,
660,111604091,2022-02-24T15:52:27.000Z,111604091,Her ay 60 tl tanımlanan cep faturam nalet olsun ki 100 tlden aşağıya gelmiyor bıktım artık sizden yeter be sömüre sömüre bitiremediniz bizi @VodafoneUK @VodafoneDestek @VodafoneTR,Survey Beg 😎,bysurveyor,Türkiye
661,433202317,2022-02-24T15:43:51.000Z,433202317,"@VodafoneUK requested to keep my old number yesterday, it says upto 24 hours to switch and its been longer and still hasn't,  can you help?",Katie 🌸,KatieL_x,"Birmingham, UK"
662,600835179,2022-02-24T14:50:50.000Z,600835179,"Hi @VodafoneUK.  I wanted to tell you how good one of your online customer services operatives was today.  Nishchay was knowledgeable, courteous, and extremely helpful.  Please pass this onto their manager.",JC Stephenson 🏴󠁧󠁢󠁳󠁣󠁴󠁿,jcvstephenson,Scotland
663,1.47545E+18,2022-02-24T14:48:51.000Z,1.47545E+18,"@VodafoneUK A 7.5% increase on monthly bills?????

Dick Turpin at least wore a mask when he robbed people.",SirBillyGood💜,GovTellLies,
664,1.47545E+18,2022-02-24T14:32:15.000Z,1.47545E+18,"@VodafoneUK and @SkyUK 

So nice to get price increase notifications from these two louts!🤬

At least @VodafoneUK contract is up shortly. 

Thieves the lot of ya!",SirBillyGood💜,GovTellLies,
665,19586094,2022-02-24T14:18:57.000Z,19586094,Gosh @VodafoneUK 25 mins of my life wasted trying to get TOBi to connect me to a person online giving up &amp; called 191 several times. Endless loops telling me to look online &amp; cutting me off to try another useless option on your phone service is pretty soul destroying. Now on hold,Dolphin Diver,dolphindiver,"Egypt, Cornwall, Herefordshire"
666,17264082,2022-02-24T14:09:57.000Z,17264082,"With @VodafoneUK and @ThreeUK involved in merger talks, what are the chances of consolidation this time round? We consider the likely response of @Ofcom and the @CMAgovUK, as well as the situation elsewhere in Europe where similar deals have been touted

https://t.co/5SNRcnPLUU",Matthew Howett,howett,"London, England"
667,250312404,2022-02-24T12:28:32.000Z,250312404,@VodafoneUK Think I will cancel no point if u just don't get the phone on the launch date.,Ethan,DEMO__E,in this picture some where. 
668,37512310,2022-02-24T12:22:46.000Z,37512310,@VodafoneUK @oppo Me first! 😀,Richard Conway,wickdaman,"Suffolk, England"
669,18689388,2022-02-24T12:21:53.000Z,18689388,"@johnson_JAJJ @VodafoneGroup @VodafoneUK Hi Jamie, if you believe you have been billed incorrectly, you can find further advice on what to do here: https://t.co/IpordlVyXM",Ofcom,Ofcom,UK
670,18689388,2022-02-24T12:18:46.000Z,18689388,"@richard_suk @VodafoneUK Hi Richard, we don't set retail prices but we urge providers to take account of the growing financial pressures on customers when considering increases. You can find further information on changes to terms of a contract here:  https://t.co/m5G9ruoBeL",Ofcom,Ofcom,UK
671,250312404,2022-02-24T12:16:37.000Z,250312404,@VodafoneUK So u don't even get it tomorrow lol ok,Ethan,DEMO__E,in this picture some where. 
672,378168073,2022-02-24T12:12:21.000Z,378168073,Big up Pauline at the @VodafoneUK West Bromwich store,Bassline FC,Rollsie7,
673,37289305,2022-02-24T11:26:01.000Z,37289305,"@VodafoneUK hello, I’m trying to change my password and although it meets all criteria and they match I keep getting this message? Any ideas? Thank you. https://t.co/5TLKpCbUuC",Eurovisioned,Eurovisioned,Worldwide
674,487478644,2022-02-24T11:15:14.000Z,487478644,@VodafoneUK @_2tired4this_ fyi,Andy B SBStJ,andrewboyle78,"Manchester, England"
675,249545535,2022-02-24T11:09:04.000Z,249545535,"@VodafoneUK I don’t dm you, I do online chat but I’ll keep these details for next time I get in touch - thank you",Shandy Mandy,ShandyMandys,Dahn Sarf. UK
676,249545535,2022-02-24T11:05:13.000Z,249545535,"@VodafoneUK I do, every month and get told there's nothing you can do/problem with network/weather/my new phone being too old etc...... But now the network is 'down' everything works better than ever and i can actually use my phone at home!",Shandy Mandy,ShandyMandys,Dahn Sarf. UK
677,249545535,2022-02-24T10:59:53.000Z,249545535,@VodafoneUK apparently my network not working since #Eunice but i've gone from 1 bar to 3 so please don't hurry on my account as the service never been as good :),Shandy Mandy,ShandyMandys,Dahn Sarf. UK
678,253943165,2022-02-24T10:33:34.000Z,253943165,@VodafoneUK With special sound effects  🔊💥👏🏼👏🏼 https://t.co/VjnoGPuLbo,H farouk E🐋,hamadaebeid,"Alexandria, Egypt"
679,7.05091E+17,2022-02-24T10:28:48.000Z,7.05091E+17,@VodafoneUK More like removing spider webs from the top corners 😅,Alex,UrReviewBuddy,United Kingdom
680,253943165,2022-02-24T10:26:31.000Z,253943165,@VodafoneUK 🦇 yes 👌🏼👌🏼,H farouk E🐋,hamadaebeid,"Alexandria, Egypt"
681,50979365,2022-02-24T10:23:32.000Z,50979365,@VodafoneUK I have finally just spoken to a  guy in your so called resolution team who was totally rude arrogant and unprofessional I think his name was Russell did nothing I have also sent a email to Mr Essam let’s see if he comes back to me or one of his team,Ian,hugeb0ss,planet earth i think 
682,7.05091E+17,2022-02-24T10:20:22.000Z,7.05091E+17,@VodafoneUK That’s epic! It actually works 🤣,Alex,UrReviewBuddy,United Kingdom
683,2748578184,2022-02-24T10:19:36.000Z,2748578184,@VodafoneUK Big fan of Batman here... not sure who this Bruce Wayne chap is though... some rich guy who gets all the attention?,Stewlander 🕺,StewHicks,"London, England"
684,43679567,2022-02-24T10:16:14.000Z,43679567,@VodafoneUK I think they could use batman in Ukraine at the moment!,Angus Fullerton,axspike,"Sunderland , England"
